text,label
"চুদনার পো। তোর এই চুদনা মার্কা চেহারাটা নিউজ ফিডে ঢুইকাই যদি দেখা লাগে, তাইলে কি যে মোনে চায় তা আমার মন বলিতে পারিবেনা। তোরে ঘোড়া দিয়া চুদান লাগে ভুস্কির নাতি । পুটকি ত মনে হয় গতকাল রাতে কেউ চুদে ফাটিয়ে দিসে। তাই ওরকম বাকা হয়ে আছিস?",1
"তোর ভাব দেইক্ষা মন্ডায় চাইতছে 
একটা রড় গরম কইরা ঠান্ডা অংশ তোর হোগার মধ্যে ডুকাই দেই
আর গরম অংশ বাইরে রাখি যাতে কেউ আর খুলতে না পারে 
মান্দার পুত",1
তোমার পুটকির ভেতর একটা ক্রিমরোল দেওনের কাম আছে,1
কিরে তুতমারানি তুই কি গিনেস বুক এ নাম লিখাবি। যে পৃথিবির সবথেকে বেশি গালি শুনা পাবলিক তুই।তোর লাজলজ্জা কি বালের মতো রে কাটলে সে আবার উঠে। তোর জন্য আমি ঔষধ রেডি করছি ১০ বছর এর পচা কালা কুত্তার বিচা।এইটা দিনে ৫ বার করে খাইলে তুই তাড়াতাড়ি মারা যাবি। তাহলে আর কারো গালি তর শুনা লাগবেনা।,1
"আহারে শুয়রের বাচ্চা, কতদিন তোরে গালি দেই নাই বান্দির পুত। এতদিন কই ছিলি শাউয়ার পোলা? ইউ মিসড ইউ মাদারচোদ!",1
হালা আবালের জাত,1
খানকির পো,1
হালার ফালা সাধ সকালে তোর এই লাতিন আফ্রিকান খোমা দেইখা আমার সকাল সকাল কষা হাগু শুরু হইছে। হ্লা মাদার চোদ।,1
"আচ্ছা ভাই একটা কথা জিগাই, তুই কি তোর মার পুটকি দিয়া বাইর হইছস??",1
"তোর গোয়ার মধ্যে বরিশালের সামাদ লঞ্চের সতেরো ডা ইঞ্জিন স্টার্ট কইরা ছাইড়া দিতে হয়, তখন বুঝছি কি নাচে, কি গানে মজা ",1
হালার পুতে কি ছেলে না মেয়ে না হিজলা কিছুই বুজা জায় না,1
চুতমারানির পোলা,1
লাল তুর এতো প্রিয় কেন মাগি?,1
" নটির পোলা ,, আঁকাবাঁকা মেঠোপথে পেন্টি পইরা কই যাস ?",1
ইচ্ছা হইতাছে তর হুগা মাইরা দেই,1
ভন্ডু তুমার হোগার ভাড়ার মধ্যে এটলাস ছাতার চোখখা মাথাডা ডুকাইয়া দিমু,1
বেশ্যা,1
সালার বলদ আরিপ্পা,1
তুই হালা মরলি না,1
অরে খানকির পোলা টুকাইর বাচ্চা দুধের কচি বোটা দেখা যায় ব্রা পর,1
অাবালে পরিপক্ব মোর সোনায় মোডানো দেশ! কইথেকে যে অাসে একটা থেকে অারেক টা বড্ডা অাবাল! খোদা তুমিই সামলাও!,1
